nohup: ignoring input
Namespace(batch_size=1000, dataset='WN', decay1=0.9, decay2=0.999, init=0.001, learning_rate=0.1, max_epochs=20, model='FiveStarE', optimizer='Adagrad', rank=50, reg=0.005, regularizer='N3', valid=3.0)
(40943, 36, 40943)

  0%|          | 0/282884 [00:00<?, ?ex/s]
train loss:   0%|          | 0/282884 [00:00<?, ?ex/s]
train loss:   0%|          | 1000/282884 [00:00<00:07, 36748.30ex/s, loss=10.62]
train loss:   1%|          | 2000/282884 [00:00<00:06, 40459.78ex/s, loss=10.65]
train loss:  58%|█████▊    | 165000/282884 [00:03<00:02, 46994.77ex/s, loss=7.86]
train loss:  59%|█████▊    | 166000/282884 [00:03<00:02, 46994.77ex/s, loss=7.86]
train loss:  59%|█████▉    | 167000/282884 [00:03<00:02, 46994.77ex/s, loss=7.88]
train loss:  59%|█████▉    | 168000/282884 [00:03<00:02, 46994.77ex/s, loss=7.87]
train loss:  60%|█████▉    | 169000/282884 [00:03<00:02, 46994.77ex/s, loss=7.85]
train loss:  60%|██████    | 170000/282884 [00:03<00:02, 47125.08ex/s, loss=7.85]
train loss:  60%|██████    | 170000/282884 [00:03<00:02, 47125.08ex/s, loss=7.84]
train loss:  60%|██████    | 171000/282884 [00:03<00:02, 47125.08ex/s, loss=7.87]
train loss:  61%|██████    | 172000/282884 [00:03<00:02, 47125.08ex/s, loss=7.91]
train loss:  61%|██████    | 173000/282884 [00:03<00:02, 47125.08ex/s, loss=7.75]
train loss:  62%|██████▏   | 174000/282884 [00:03<00:02, 47125.08ex/s, loss=7.68]
train loss:  62%|██████▏   | 175000/282884 [00:03<00:02, 47192.47ex/s, loss=7.68]
train loss:  62%|██████▏   | 175000/282884 [00:03<00:02, 47192.47ex/s, loss=7.63]
train loss:  62%|██████▏   | 176000/282884 [00:03<00:02, 47192.47ex/s, loss=7.69]
train loss:  63%|██████▎   | 177000/282884 [00:03<00:02, 47192.47ex/s, loss=7.53]
train loss:  63%|██████▎   | 178000/282884 [00:03<00:02, 47192.47ex/s, loss=7.59]
train loss:  63%|██████▎   | 179000/282884 [00:03<00:02, 47192.47ex/s, loss=7.71]
train loss:  64%|██████▎   | 180000/282884 [00:03<00:02, 47249.01ex/s, loss=7.71]
train loss:  64%|██████▎   | 180000/282884 [00:03<00:02, 47249.01ex/s, loss=7.76]
train loss:  64%|██████▍   | 181000/282884 [00:03<00:02, 47249.01ex/s, loss=7.55]
train loss:  64%|██████▍   | 182000/282884 [00:03<00:02, 47249.01ex/s, loss=7.48]
train loss:  65%|██████▍   | 183000/282884 [00:03<00:02, 47249.01ex/s, loss=7.43]
train loss:  65%|██████▌   | 184000/282884 [00:03<00:02, 47249.01ex/s, loss=7.47]
train loss:  65%|██████▌   | 185000/282884 [00:03<00:02, 47283.56ex/s, loss=7.47]
train loss:  65%|██████▌   | 185000/282884 [00:03<00:02, 47283.56ex/s, loss=7.62]
train loss:  66%|██████▌   | 186000/282884 [00:04<00:02, 47283.56ex/s, loss=7.51]
train loss:  66%|██████▌   | 187000/282884 [00:04<00:02, 47283.56ex/s, loss=7.54]
train loss:  66%|██████▋   | 188000/282884 [00:04<00:02, 47283.56ex/s, loss=7.31]
train loss:  67%|██████▋   | 189000/282884 [00:04<00:01, 47283.56ex/s, loss=7.36]
train loss:  67%|██████▋   | 190000/282884 [00:04<00:01, 47307.39ex/s, loss=7.36]
train loss:  67%|██████▋   | 190000/282884 [00:04<00:01, 47307.39ex/s, loss=7.33]
train loss:  68%|██████▊   | 191000/282884 [00:04<00:01, 47307.39ex/s, loss=7.24]
train loss:  68%|██████▊   | 192000/282884 [00:04<00:01, 47307.39ex/s, loss=7.35]
train loss:  68%|██████▊   | 193000/282884 [00:04<00:01, 47307.39ex/s, loss=7.24]
